GraduatedYr,gender,AgeGrad,Nationality,EntryChannel,CGPA,YearEntry,YearGrad,jobassurance,JobStatusCategory,JobIncomeCategory,Cluster
2022,1,0.1841510326095349,0,12,3.57,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.52,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.62,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.62,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.73,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,13,3.48,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,2,3.82,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.68,2018,2022,2,0,0,0
2022,0,-0.343926679216357,0,7,3.82,2018,2022,2,0,0,0
2022,0,-0.343926679216357,0,7,3.56,2018,2022,5,1,0,0
2022,1,0.7122287444354268,0,3,3.4,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,9,3.25,2017,2022,3,0,0,2
2022,0,-0.343926679216357,0,13,3.65,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,13,3.8,2018,2022,2,2,0,2
2022,0,0.1841510326095349,0,12,3.83,2018,2022,3,0,1,2
2022,0,-0.343926679216357,0,13,3.79,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,2,3.81,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,13,3.36,2018,2022,6,4,0,2
2022,1,0.1841510326095349,0,6,3.41,2018,2022,3,3,0,0
2022,0,0.7122287444354268,0,3,3.5,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.47,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.63,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.5,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,11,3.88,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,11,3.78,2018,2022,4,1,0,2
2022,0,0.1841510326095349,0,11,3.87,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.78,2018,2022,3,2,1,2
2022,0,0.1841510326095349,0,12,3.36,2018,2022,6,4,0,2
2022,0,0.7122287444354268,0,3,3.38,2018,2022,3,3,0,0
2022,0,0.1841510326095349,0,12,3.23,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,12,3.4,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,12,3.33,2018,2022,2,0,1,2
2022,1,0.1841510326095349,0,11,3.75,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,7,3.59,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.37,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.39,2018,2022,3,2,0,2
2022,1,0.1841510326095349,0,12,3.76,2018,2022,3,3,0,2
2022,1,-0.343926679216357,0,7,3.6,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,12,3.45,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.6,2018,2022,3,2,1,2
2022,0,0.1841510326095349,0,11,3.66,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,12,3.35,2018,2022,3,3,0,2
2022,1,-0.343926679216357,1,6,3.62,2018,2022,3,0,2,0
2022,1,8.633394421823805,0,3,3.42,2018,2022,2,2,2,0
2022,0,0.1841510326095349,0,12,3.8,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,13,3.85,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,2,3.91,2018,2022,3,2,0,0
2022,1,0.1841510326095349,0,2,3.5,2017,2022,3,0,1,0
2022,0,1.2403064562613189,0,3,3.53,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,3,3.53,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.52,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.59,2018,2022,3,2,0,2
2022,0,0.7122287444354268,0,7,3.53,2016,2022,3,2,0,1
2022,0,0.1841510326095349,0,12,3.6,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.74,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.97,2018,2022,0,1,0,2
2022,0,0.1841510326095349,0,12,3.65,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,7,3.62,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.82,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.28,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.44,2018,2022,3,0,0,2
2022,1,0.7122287444354268,0,12,3.55,2018,2022,3,1,0,2
2022,1,0.1841510326095349,0,12,3.72,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.71,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.92,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.67,2018,2022,3,2,0,2
2022,1,0.7122287444354268,0,11,3.36,2018,2022,4,1,0,2
2022,0,0.1841510326095349,0,12,3.53,2018,2022,4,1,0,2
2022,0,0.7122287444354268,0,12,3.35,2018,2022,3,2,0,2
2022,1,1.7683841680872108,0,3,3.9,2018,2022,3,3,0,0
2022,0,0.1841510326095349,0,12,3.44,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,11,3.77,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,6,3.81,2018,2022,2,0,0,0
2022,0,-0.343926679216357,0,13,3.82,2018,2022,3,0,0,2
2022,0,1.7683841680872108,0,3,3.69,2018,2022,3,2,0,0
2022,1,0.7122287444354268,0,12,3.61,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,7,3.6,2018,2022,2,3,0,0
2022,0,-0.343926679216357,0,7,3.85,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.45,2018,2022,3,0,0,0
2022,0,2.2964618799131027,0,4,3.43,2017,2022,3,2,1,0
2022,0,-0.343926679216357,0,2,3.86,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,2,3.68,2016,2022,3,2,0,0
2022,0,0.7122287444354268,0,7,3.46,2017,2022,3,2,0,0
2022,0,1.2403064562613189,0,3,2.9,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,13,3.69,2018,2022,3,1,0,2
2022,0,8.633394421823805,0,3,3.73,2018,2022,2,2,1,0
2022,0,-0.343926679216357,0,2,3.94,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,13,3.35,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,13,3.49,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,7,3.85,2017,2022,3,2,0,0
2022,0,0.1841510326095349,0,6,3.69,2018,2022,2,0,0,0
2022,0,-0.872004391042249,0,7,3.85,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.56,2018,2022,3,2,0,2
2022,0,0.7122287444354268,0,3,3.57,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.92,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,3,3.38,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.75,2018,2022,3,2,0,0
2022,0,1.2403064562613189,0,2,3.75,2015,2022,3,2,0,0
2022,0,-0.872004391042249,1,6,3.39,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,13,3.42,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.59,2018,2022,2,0,0,2
2022,1,-0.343926679216357,0,13,3.47,2018,2022,2,0,0,2
2022,0,-0.343926679216357,0,2,3.7,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.83,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.38,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,7,3.51,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,12,3.86,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.87,2018,2022,3,2,0,2
2022,1,0.1841510326095349,0,12,3.66,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,2,3.71,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,13,3.38,2018,2022,2,0,0,2
2022,0,-0.343926679216357,0,7,3.72,2018,2022,3,2,0,0
2022,1,7.577238998172022,0,3,3.45,2018,2022,2,2,2,0
2022,1,0.1841510326095349,0,12,3.64,2018,2022,3,1,0,2
2022,1,0.1841510326095349,0,12,3.54,2018,2022,3,2,1,2
2022,0,-0.343926679216357,0,13,3.5,2018,2022,3,1,0,2
2022,0,1.2403064562613189,0,3,3.03,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,7,3.66,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.75,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,2,3.74,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,13,3.3,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.66,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,13,3.81,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.82,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.75,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,7,3.75,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,13,3.43,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,13,2.9,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,2,3.74,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.89,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,12,3.55,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,2,3.81,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,13,3.55,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,13,3.62,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,2,3.83,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,7,3.65,2018,2022,5,1,0,0
2022,0,-0.343926679216357,0,13,3.66,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.58,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,7,3.78,2018,2022,3,0,0,0
2022,0,1.7683841680872108,0,3,3.55,2018,2022,2,0,0,0
2022,0,0.1841510326095349,0,11,3.81,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,11,3.52,2018,2022,3,2,1,2
2022,1,0.1841510326095349,0,11,3.55,2018,2022,3,2,1,2
2022,0,0.1841510326095349,0,12,3.51,2018,2022,3,2,0,2
2022,0,1.2403064562613189,0,3,3.64,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.57,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.19,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.64,2018,2022,2,3,0,0
2022,0,-0.343926679216357,0,7,3.79,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,2,3.93,2015,2022,3,2,1,0
2022,0,-0.343926679216357,0,13,3.79,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,2,3.66,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,3,3.73,2018,2022,6,4,0,0
2022,0,-0.343926679216357,0,7,3.71,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.68,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,2,3.75,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.82,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.71,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,13,3.71,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.54,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,12,3.82,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,7,3.53,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.63,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,7,3.56,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.77,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.68,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,5,3.6,2017,2022,3,2,0,0
2022,0,0.1841510326095349,0,12,3.44,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,7,3.89,2018,2022,3,3,0,0
2022,0,0.1841510326095349,0,6,3.4,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.7,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.66,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.85,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.89,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,13,3.86,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.9,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.83,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,7,3.76,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.92,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.76,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.67,2018,2022,2,0,0,0
2022,0,0.1841510326095349,0,6,3.36,2018,2022,3,3,0,0
2022,0,1.2403064562613189,0,3,3.75,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,3,3.46,2018,2022,3,0,0,0
2022,1,2.2964618799131027,1,6,3.43,2018,2022,3,1,0,0
2021,1,3.880695015390778,1,6,3.62,2015,2021,3,1,0,1
2021,1,1.2403064562613189,1,6,2.73,2016,2021,3,1,0,1
2021,1,-0.343926679216357,1,6,2.75,2016,2021,3,1,0,1
2021,0,-0.872004391042249,1,6,3.79,2017,2021,3,1,0,1
2021,1,-0.343926679216357,1,6,3.41,2017,2021,3,1,0,1
2021,1,0.1841510326095349,1,6,3.08,2017,2021,3,0,0,1
2021,0,-0.343926679216357,0,2,3.7,2017,2021,3,2,0,0
2021,1,-0.343926679216357,0,2,3.7,2017,2021,3,0,0,0
2021,1,-0.343926679216357,0,2,3.36,2017,2021,3,0,0,0
2021,1,-0.343926679216357,0,2,3.51,2017,2021,3,2,1,0
2021,1,-0.343926679216357,0,2,3.48,2017,2021,3,2,1,0
2021,1,-0.343926679216357,0,2,3.32,2017,2021,3,2,1,0
2021,1,-0.343926679216357,0,2,3.94,2017,2021,3,0,1,0
2021,0,-0.343926679216357,0,2,3.47,2017,2021,3,2,1,0
2021,0,-0.343926679216357,0,2,3.56,2017,2021,3,1,0,0
2021,1,1.2403064562613189,0,4,3.15,2017,2021,3,2,1,0
2021,1,-0.872004391042249,0,7,3.47,2017,2021,3,2,0,1
2021,0,0.1841510326095349,0,7,3.42,2017,2021,3,0,0,1
2021,0,0.1841510326095349,0,11,3.9,2017,2021,3,3,0,2
2021,1,-0.343926679216357,0,7,3.05,2017,2021,3,0,1,1
2021,0,-0.343926679216357,0,7,3.7,2017,2021,3,0,1,1
2021,1,2.2964618799131027,0,4,3.29,2017,2021,3,2,1,0
2021,0,-0.343926679216357,0,7,3.24,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.46,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.71,2017,2021,3,0,1,1
2021,1,-0.343926679216357,0,7,3.16,2017,2021,3,0,0,1
2021,0,-0.343926679216357,0,7,3.55,2017,2021,3,2,1,1
2021,1,0.7122287444354268,0,4,3.0,2017,2021,3,3,0,1
2021,1,-0.343926679216357,0,7,3.51,2017,2021,3,0,0,1
2021,0,-0.872004391042249,0,7,3.25,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.31,2017,2021,3,1,0,1
2021,1,-0.343926679216357,0,7,3.43,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.45,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.75,2017,2021,3,2,1,1
2021,0,-0.343926679216357,0,7,3.09,2017,2021,3,2,0,1
2021,1,0.1841510326095349,0,11,3.94,2017,2021,4,1,1,2
2021,0,-0.343926679216357,0,7,3.64,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.08,2017,2021,3,2,0,1
2021,1,-0.343926679216357,1,6,3.55,2017,2021,3,1,0,1
2021,1,-0.872004391042249,1,6,3.43,2017,2021,3,0,2,1
2021,1,0.1841510326095349,0,8,3.55,2017,2021,3,2,1,1
2021,1,1.7683841680872108,1,6,2.3,2014,2021,3,1,0,1
2021,0,1.2403064562613189,0,5,3.05,2015,2021,3,0,0,1
2021,0,0.1841510326095349,0,7,3.39,2016,2021,3,1,0,1
2021,1,1.2403064562613189,1,6,2.55,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,2,3.43,2017,2021,3,2,0,0
2021,0,-0.343926679216357,0,2,3.47,2017,2021,3,2,1,0
2021,0,-0.343926679216357,0,2,3.57,2017,2021,4,1,0,0
2021,1,-0.343926679216357,0,2,3.21,2017,2021,3,0,1,0
2021,0,-0.343926679216357,0,7,3.54,2017,2021,2,0,0,1
2021,1,0.1841510326095349,0,11,3.74,2017,2021,3,2,1,2
2021,1,-0.343926679216357,0,7,3.33,2017,2021,3,3,0,1
2021,1,-0.343926679216357,0,7,2.98,2017,2021,3,2,0,1
2021,0,-0.872004391042249,0,7,3.1,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.33,2017,2021,3,2,1,1
2021,0,-0.343926679216357,0,7,3.24,2017,2021,4,1,0,1
2021,0,-0.343926679216357,0,7,3.71,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.59,2017,2021,3,0,0,1
2021,0,-0.343926679216357,0,7,3.41,2017,2021,3,1,0,1
2021,0,1.2403064562613189,0,4,2.92,2017,2021,3,2,0,0
2021,0,-0.343926679216357,0,7,3.48,2017,2021,3,2,1,1
2021,1,1.2403064562613189,0,4,3.34,2017,2021,5,1,0,0
2021,0,0.1841510326095349,0,7,3.19,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.54,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.36,2017,2021,3,1,0,1
2021,1,0.7122287444354268,0,4,3.04,2017,2021,3,1,0,0
2021,0,0.1841510326095349,0,11,3.96,2017,2021,3,2,1,2
2021,0,0.1841510326095349,0,7,3.04,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.17,2017,2021,3,0,0,1
2021,0,-0.343926679216357,0,7,3.22,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.42,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.46,2017,2021,3,0,0,1
2021,1,0.1841510326095349,0,11,3.88,2017,2021,3,0,1,2
2021,1,0.1841510326095349,0,11,3.75,2017,2021,3,2,1,2
2021,0,-0.343926679216357,0,7,3.59,2017,2021,3,1,0,1
2021,0,0.1841510326095349,0,11,3.68,2017,2021,3,3,1,2
2021,0,-0.343926679216357,0,7,3.39,2017,2021,3,1,0,1
2021,0,-0.872004391042249,1,6,2.58,2017,2021,3,1,0,1
2021,1,0.7122287444354268,0,7,2.84,2015,2021,3,2,0,1
2021,1,0.7122287444354268,0,7,2.83,2016,2021,3,1,0,1
2021,1,-0.343926679216357,1,6,3.22,2017,2021,3,0,2,1
2021,1,3.880695015390778,1,6,3.93,2017,2021,3,2,1,1
2021,1,-0.343926679216357,0,2,3.47,2017,2021,3,1,0,0
2021,0,-0.343926679216357,0,2,3.47,2017,2021,3,0,0,0
2021,0,-0.343926679216357,0,2,3.15,2017,2021,3,1,0,0
2021,0,-0.343926679216357,0,2,3.35,2017,2021,3,2,0,0
2021,0,-0.343926679216357,0,7,3.62,2017,2021,3,1,0,1
2021,1,-0.343926679216357,0,7,3.66,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.62,2017,2021,3,2,1,1
2021,0,-0.343926679216357,0,7,3.24,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.03,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.32,2017,2021,3,0,1,1
2021,0,0.1841510326095349,0,7,3.12,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.28,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,2.91,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.14,2017,2021,2,2,1,1
2021,0,-0.343926679216357,0,7,3.39,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.22,2017,2021,2,3,0,1
2021,0,0.7122287444354268,0,4,3.69,2017,2021,3,2,0,0
2021,0,0.1841510326095349,0,11,3.66,2017,2021,4,1,0,2
2021,0,-0.343926679216357,0,7,3.32,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.07,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.21,2017,2021,2,0,0,1
2021,1,-0.343926679216357,0,7,2.93,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.44,2017,2021,3,0,0,1
2021,0,0.1841510326095349,0,7,2.69,2017,2021,3,3,0,1
2021,0,0.1841510326095349,0,7,2.99,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.53,2017,2021,3,1,0,1
2021,0,0.1841510326095349,0,11,3.7,2017,2021,5,1,0,2
2021,0,-0.343926679216357,0,7,3.8,2017,2021,3,0,1,1
2021,0,0.1841510326095349,0,7,3.26,2017,2021,3,3,0,1
2021,1,0.1841510326095349,0,7,2.93,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.59,2017,2021,3,0,0,1
2021,1,-0.343926679216357,0,7,3.29,2017,2021,3,2,1,1
2021,1,1.2403064562613189,0,4,3.09,2017,2021,3,2,0,0
2021,1,0.1841510326095349,1,6,3.15,2017,2021,3,1,0,1
2021,1,0.1841510326095349,1,6,3.47,2017,2021,3,1,0,1
2021,1,0.7122287444354268,1,6,2.75,2017,2021,3,1,0,1
2021,1,-0.343926679216357,1,6,3.48,2017,2021,3,1,0,1
2021,1,-0.343926679216357,0,2,3.26,2017,2021,3,2,0,0
2021,1,0.1841510326095349,0,2,3.51,2017,2021,2,0,0,0
2021,1,-0.343926679216357,0,2,3.73,2017,2021,3,2,0,0
2021,1,-0.343926679216357,0,2,2.93,2017,2021,3,1,0,0
2021,1,-0.343926679216357,0,2,3.37,2017,2021,3,2,1,0
2021,0,-0.343926679216357,0,2,3.53,2017,2021,3,0,0,0
2021,1,0.1841510326095349,0,7,3.72,2017,2021,3,3,0,1
2021,1,1.2403064562613189,0,4,3.25,2017,2021,3,0,0,0
2021,0,-0.343926679216357,0,7,3.62,2017,2021,3,3,0,1
2021,1,-0.343926679216357,0,7,3.46,2017,2021,3,2,0,1
2021,0,0.7122287444354268,0,4,3.21,2017,2021,3,0,0,0
2021,0,-0.343926679216357,0,7,3.33,2017,2021,3,0,1,1
2021,0,-0.343926679216357,0,7,3.21,2017,2021,2,0,1,1
2021,1,0.7122287444354268,0,11,3.9,2017,2021,3,0,1,2
2021,0,-0.343926679216357,0,7,3.65,2017,2021,3,0,0,1
2021,1,0.1841510326095349,0,11,3.67,2017,2021,3,1,0,2
2021,0,-0.343926679216357,0,7,3.5,2017,2021,3,2,0,1
2021,1,0.1841510326095349,0,7,3.27,2017,2021,3,2,1,1
2021,0,0.1841510326095349,0,11,3.85,2017,2021,3,2,1,2
2021,1,-0.343926679216357,0,7,3.61,2017,2021,3,2,1,1
2021,0,-0.343926679216357,0,7,3.54,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.6,2017,2021,3,2,1,1
2021,1,-0.343926679216357,0,7,3.21,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.38,2017,2021,3,1,0,1
2021,0,0.1841510326095349,0,7,3.78,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.36,2017,2021,3,2,0,1
2021,1,-0.343926679216357,0,7,3.44,2017,2021,3,0,0,1
2021,0,-0.343926679216357,0,7,3.58,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.47,2017,2021,3,0,0,1
2021,1,0.1841510326095349,0,7,3.23,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.66,2017,2021,3,1,0,1
2021,1,-0.343926679216357,0,7,3.37,2017,2021,3,2,1,1
2021,1,1.7683841680872108,0,4,3.12,2017,2021,3,2,0,0
2021,1,-0.343926679216357,0,7,3.24,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.17,2017,2021,4,1,0,1
2021,1,0.1841510326095349,0,11,3.7,2017,2021,3,2,1,2
2021,0,-0.343926679216357,0,7,3.5,2017,2021,4,1,0,1
2021,1,1.7683841680872108,0,2,2.46,2013,2021,3,1,0,1
2021,1,0.1841510326095349,0,7,3.17,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,7,3.2,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,2,3.27,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,2,2.82,2016,2021,3,1,0,1
2021,0,0.7122287444354268,0,3,3.53,2017,2021,3,0,0,0
2021,1,0.7122287444354268,0,3,3.67,2017,2021,3,1,0,0
2021,1,0.7122287444354268,0,3,3.25,2017,2021,3,1,0,0
2021,0,0.7122287444354268,0,3,3.81,2017,2021,3,2,0,0
2021,0,1.2403064562613189,0,3,3.14,2017,2021,3,1,0,0
2021,0,0.7122287444354268,0,3,3.25,2017,2021,3,1,0,0
2021,0,0.7122287444354268,0,3,3.57,2017,2021,3,2,0,0
2021,1,0.7122287444354268,0,3,3.51,2017,2021,3,1,0,0
2021,1,0.7122287444354268,0,3,3.09,2017,2021,3,1,0,0
2021,0,1.7683841680872108,0,3,3.33,2017,2021,3,1,0,0
2021,0,-0.343926679216357,0,2,3.21,2017,2021,3,0,0,0
2021,1,-0.343926679216357,0,2,3.56,2017,2021,3,1,0,0
2021,1,-0.343926679216357,0,2,3.72,2017,2021,2,3,0,0
2021,1,-0.343926679216357,0,2,3.5,2017,2021,3,0,0,0
2021,1,-0.343926679216357,0,2,3.31,2017,2021,3,1,0,0
2021,1,-0.343926679216357,0,2,3.62,2017,2021,3,1,0,0
2021,0,-0.343926679216357,0,7,3.8,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.68,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.51,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.33,2017,2021,2,3,0,1
2021,0,-0.343926679216357,0,7,3.6,2017,2021,2,0,0,1
2021,1,-0.343926679216357,0,7,3.56,2017,2021,3,1,0,1
2021,0,0.1841510326095349,0,7,3.66,2017,2021,3,2,0,1
2021,0,-0.343926679216357,0,7,3.41,2017,2021,3,1,0,1
2021,0,-0.343926679216357,0,7,3.53,2017,2021,3,3,0,1
2021,0,-0.343926679216357,0,7,3.65,2017,2021,3,1,0,1
2021,0,0.1841510326095349,0,7,3.6,2017,2021,3,0,0,1
2021,1,1.2403064562613189,1,6,2.59,2015,2021,3,1,0,1
2021,0,2.2964618799131027,1,6,3.18,2017,2021,3,2,0,1
2021,0,0.1841510326095349,0,7,3.06,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,7,3.17,2016,2021,3,1,0,1
2021,0,0.1841510326095349,0,7,3.09,2016,2021,3,1,0,1
2021,1,1.2403064562613189,0,3,2.58,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,2,2.99,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,2,3.33,2016,2021,3,0,0,0
2021,1,0.1841510326095349,0,2,3.3,2016,2021,3,1,0,1
2021,1,0.1841510326095349,0,2,3.18,2016,2021,3,1,0,1
2021,1,0.7122287444354268,1,6,2.99,2016,2021,3,1,0,1
2021,1,0.7122287444354268,0,3,3.18,2017,2021,2,0,0,0
2021,1,0.7122287444354268,0,3,3.14,2017,2021,3,2,0,0
